Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Temp°C,Timestamp
EXP_0495,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],15,performance,97.83550524711609,72.0,2025-11-26T05:02:12.717986
EXP_0440,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],20,performance,26.598049879074097,72.0,2025-11-26T05:02:50.308477
EXP_0146,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],26,performance,0.9827060699462891,76.0,2025-11-26T05:03:02.152202
EXP_0010,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],10,performance,0.4647693634033203,71.0,2025-11-26T05:03:13.430596
EXP_0376,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],16,performance,14.628150939941406,78.0,2025-11-26T05:03:38.858934
EXP_0524,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],14,performance,86.04831409454346,75.0,2025-11-26T05:05:15.900625
EXP_0189,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],9,performance,1.0921895503997803,75.0,2025-11-26T05:05:27.936890
EXP_0132,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],12,performance,0.9931385517120361,76.0,2025-11-26T05:05:39.783603
EXP_0573,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],3,performance,144.60474252700806,76.0,2025-11-26T05:08:15.430429
EXP_0299,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],29,performance,6.514726638793945,82.0,2025-11-26T05:08:32.935654
EXP_0587,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],17,performance,145.38785099983215,75.0,2025-11-26T05:11:09.338919
EXP_0447,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],27,performance,26.73802876472473,75.0,2025-11-26T05:11:47.102959
EXP_0085,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],25,performance,0.5140078067779541,75.0,2025-11-26T05:11:58.611669
EXP_0593,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],23,performance,144.47883009910583,76.0,2025-11-26T05:14:34.128187
EXP_0178,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],28,performance,1.2504210472106934,78.0,2025-11-26T05:14:46.426607
EXP_0154,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],4,performance,1.248100757598877,78.0,2025-11-26T05:14:58.661908
EXP_0453,6000,8E,[16; 17; 18; 19; 20; 21; 22; 23],3,performance,36.1629695892334,75.0,2025-11-26T05:15:45.841175
EXP_0197,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],17,performance,1.0825698375701904,76.0,2025-11-26T05:15:57.937894
EXP_0076,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],16,performance,0.5117764472961426,74.0,2025-11-26T05:16:09.436661
EXP_0093,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],3,performance,0.6482434272766113,70.0,2025-11-26T05:16:21.132810
EXP_0297,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],27,performance,6.430811643600464,81.0,2025-11-26T05:16:38.580678
EXP_0069,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],9,performance,0.5005278587341309,72.0,2025-11-26T05:16:50.055687
EXP_0016,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],16,performance,0.46934056282043457,71.0,2025-11-26T05:17:01.336616
EXP_0205,2000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],25,performance,1.0826983451843262,70.0,2025-11-26T05:17:13.406637
EXP_0159,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],9,performance,1.2289543151855469,72.0,2025-11-26T05:17:25.613506
EXP_0089,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],29,performance,0.5075016021728516,70.0,2025-11-26T05:17:37.043897
EXP_0498,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],18,performance,77.81852889060974,73.0,2025-11-26T05:19:05.677150
EXP_0118,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],28,performance,0.642960786819458,72.0,2025-11-26T05:19:17.376002
EXP_0383,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],23,performance,18.002477407455444,76.0,2025-11-26T05:19:46.244994
EXP_0406,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],16,performance,28.974854946136475,74.0,2025-11-26T05:20:26.231447
EXP_0034,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],4,performance,0.5520205497741699,75.0,2025-11-26T05:20:37.777581
EXP_0001,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],1,performance,0.4664168357849121,73.0,2025-11-26T05:20:49.060606
EXP_0594,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],24,performance,143.8317849636078,76.0,2025-11-26T05:23:23.955631
EXP_0532,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],22,performance,85.37023758888245,77.0,2025-11-26T05:25:00.337575
EXP_0354,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],24,performance,8.091405630111694,77.0,2025-11-26T05:25:19.506119
EXP_0333,4000,8E,[16; 17; 18; 19; 20; 21; 22; 23],3,performance,8.055591344833374,77.0,2025-11-26T05:25:38.622629
EXP_0535,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],25,performance,83.74833536148071,80.0,2025-11-26T05:27:13.496259
EXP_0245,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],5,performance,4.409857273101807,81.0,2025-11-26T05:27:28.709506
EXP_0023,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],23,performance,0.46713685989379883,81.0,2025-11-26T05:27:39.993356
EXP_0441,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],21,performance,21.674232721328735,73.0,2025-11-26T05:28:12.657700
EXP_0117,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],27,performance,0.6352152824401855,71.0,2025-11-26T05:28:24.396322
EXP_0090,1000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],30,performance,0.5205698013305664,74.0,2025-11-26T05:28:35.926375
EXP_0366,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],6,performance,14.700065612792969,81.0,2025-11-26T05:29:01.429356
EXP_0212,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],2,performance,1.419344186782837,71.0,2025-11-26T05:29:13.898563
EXP_0019,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],19,performance,0.4720313549041748,72.0,2025-11-26T05:29:25.262294
EXP_0408,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],18,performance,25.56984829902649,74.0,2025-11-26T05:30:01.820220
EXP_0321,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],21,performance,5.382431507110596,79.0,2025-11-26T05:30:18.187551
EXP_0145,2000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],25,performance,0.9925742149353027,74.0,2025-11-26T05:30:30.030537
EXP_0290,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],20,performance,6.4674718379974365,79.0,2025-11-26T05:30:47.456535
EXP_0275,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],5,performance,6.495913982391357,78.0,2025-11-26T05:31:04.930687
EXP_0542,8000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],2,performance,77.3285768032074,75.0,2025-11-26T05:32:33.261334
EXP_0361,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],1,performance,28.036947011947632,72.0,2025-11-26T05:33:12.165760
EXP_0251,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],11,performance,4.3305089473724365,78.0,2025-11-26T05:33:27.301739
EXP_0288,4000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],18,performance,6.575973749160767,79.0,2025-11-26T05:33:44.865799
EXP_0529,8000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],19,performance,83.41357159614563,73.0,2025-11-26T05:35:19.291365
EXP_0401,6000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],11,performance,28.333432912826538,73.0,2025-11-26T05:35:58.616865
EXP_0168,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],18,performance,1.3066675662994385,80.0,2025-11-26T05:36:10.945384
EXP_0055,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],25,performance,0.5581271648406982,74.0,2025-11-26T05:36:22.516317
EXP_0494,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],14,performance,95.80592894554138,73.0,2025-11-26T05:38:09.143376
EXP_0047,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],17,performance,0.5599002838134766,75.0,2025-11-26T05:38:20.701953
EXP_0094,1000,8E,[16; 17; 18; 19; 20; 21; 22; 23],4,performance,0.6590790748596191,71.0,2025-11-26T05:38:32.436937
