Experiment_ID,Matrix_Size,CPU_Set_Name,CPU_Cores_List,Run_Number,Executed_Governor,Time_sec,Temp°C,Timestamp
EXP_0580,8000,8E,[16; 17; 18; 19; 20; 21; 22; 23],10,performance,138.48458671569824,76.0,2025-11-25T23:40:49.193549
EXP_0488,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],8,performance,90.38857007026672,74.0,2025-11-25T23:42:30.328266
EXP_0004,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],4,performance,0.09865164756774902,72.0,2025-11-25T23:42:40.618469
EXP_0487,8000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],7,performance,87.11999535560608,76.0,2025-11-25T23:44:18.459445
EXP_0439,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],19,performance,57.63858151435852,74.0,2025-11-25T23:45:26.600086
EXP_0363,6000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],3,performance,34.62758922576904,80.0,2025-11-25T23:46:11.735474
EXP_0434,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],14,performance,56.02126407623291,77.0,2025-11-25T23:47:18.246450
EXP_0303,4000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],3,performance,14.256989479064941,76.0,2025-11-25T23:47:42.821625
EXP_0226,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],16,performance,1.120856523513794,74.0,2025-11-25T23:47:54.134879
EXP_0027,1000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],27,performance,0.13218045234680176,71.0,2025-11-25T23:48:04.439472
EXP_0425,6000,4P_4E_HT_OFF,[0; 2; 4; 6; 16; 17; 18; 19],5,performance,52.609619140625,72.0,2025-11-25T23:49:07.518955
EXP_0264,4000,8P_HT_OFF,[0; 2; 4; 6; 8; 10; 12; 14],24,performance,6.159161806106567,80.0,2025-11-25T23:49:23.989525
EXP_0051,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],21,performance,0.126145601272583,74.0,2025-11-25T23:49:34.280060
EXP_0230,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],20,performance,1.046717643737793,70.0,2025-11-25T23:49:45.518259
EXP_0038,1000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],8,performance,0.12686586380004883,68.0,2025-11-25T23:49:55.807650
EXP_0158,2000,4P_HT_ON,[0; 1; 2; 3; 4; 5; 6; 7],8,performance,0.7583446502685547,73.0,2025-11-25T23:50:06.735172
EXP_0238,2000,8E,[16; 17; 18; 19; 20; 21; 22; 23],28,performance,1.07722806930542,67.0,2025-11-25T23:50:17.978553
